Image,Path,Subject,Distance,Focal
S105d18f27_i7,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i7.png,105,1.8,27
S105d18f27_i8,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i8.png,105,1.8,27
S105d18f27_i9,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i9.png,105,1.8,27
S105d18f27_i10,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i10.png,105,1.8,27
S105d18f27_i11,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i11.png,105,1.8,27
S105d18f27_i12,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i12.png,105,1.8,27
S105d18f27_i13,/mnt/homeGPU/isalinas/data/images/S105/d18/f27/S105d18f27_i13.png,105,1.8,27
S105d35f27_i0,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i0.png,105,3.5,27
S105d35f27_i1,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i1.png,105,3.5,27
S105d35f27_i2,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i2.png,105,3.5,27
S105d35f27_i3,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i3.png,105,3.5,27
S105d35f27_i4,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i4.png,105,3.5,27
S105d35f27_i5,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i5.png,105,3.5,27
S105d35f27_i6,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i6.png,105,3.5,27
S105d35f27_i7,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i7.png,105,3.5,27
S105d35f27_i8,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i8.png,105,3.5,27
S105d35f27_i9,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i9.png,105,3.5,27
S105d35f27_i10,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i10.png,105,3.5,27
S105d35f27_i11,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i11.png,105,3.5,27
S105d35f27_i12,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i12.png,105,3.5,27
S105d35f27_i13,/mnt/homeGPU/isalinas/data/images/S105/d35/f27/S105d35f27_i13.png,105,3.5,27
S105d4f27_i0,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i0.png,105,4,27
S105d4f27_i1,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i1.png,105,4,27
S105d4f27_i2,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i2.png,105,4,27
S105d4f27_i3,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i3.png,105,4,27
S105d4f27_i4,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i4.png,105,4,27
S105d4f27_i5,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i5.png,105,4,27
S105d4f27_i6,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i6.png,105,4,27
S105d4f27_i7,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i7.png,105,4,27
S105d4f27_i8,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i8.png,105,4,27
S105d4f27_i9,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i9.png,105,4,27
S105d4f27_i10,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i10.png,105,4,27
S105d4f27_i11,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i11.png,105,4,27
S105d4f27_i12,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i12.png,105,4,27
S105d4f27_i13,/mnt/homeGPU/isalinas/data/images/S105/d4/f27/S105d4f27_i13.png,105,4,27
S110d05f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i0.png,110,0.5,27
S110d05f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i1.png,110,0.5,27
S110d05f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i2.png,110,0.5,27
S110d05f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i3.png,110,0.5,27
S110d05f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i4.png,110,0.5,27
S110d05f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i5.png,110,0.5,27
S110d05f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i6.png,110,0.5,27
S110d05f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i7.png,110,0.5,27
S110d05f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i8.png,110,0.5,27
S110d05f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i9.png,110,0.5,27
S110d05f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i10.png,110,0.5,27
S110d05f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i11.png,110,0.5,27
S110d05f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i12.png,110,0.5,27
S110d05f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d05/f27/S110d05f27_i13.png,110,0.5,27
S110d07f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i0.png,110,0.7,27
S110d07f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i1.png,110,0.7,27
S110d07f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i2.png,110,0.7,27
S110d07f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i3.png,110,0.7,27
S110d07f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i4.png,110,0.7,27
S110d07f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i5.png,110,0.7,27
S110d07f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i6.png,110,0.7,27
S110d07f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i7.png,110,0.7,27
S110d07f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i8.png,110,0.7,27
S110d07f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i9.png,110,0.7,27
S110d07f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i10.png,110,0.7,27
S110d07f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i11.png,110,0.7,27
S110d07f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i12.png,110,0.7,27
S110d07f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d07/f27/S110d07f27_i13.png,110,0.7,27
S110d09f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i0.png,110,0.9,27
S110d09f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i1.png,110,0.9,27
S110d09f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i2.png,110,0.9,27
S110d09f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i3.png,110,0.9,27
S110d09f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i4.png,110,0.9,27
S110d09f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i5.png,110,0.9,27
S110d09f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i6.png,110,0.9,27
S110d09f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i7.png,110,0.9,27
S110d09f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i8.png,110,0.9,27
S110d09f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i9.png,110,0.9,27
S110d09f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i10.png,110,0.9,27
S110d09f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i11.png,110,0.9,27
S110d09f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i12.png,110,0.9,27
S110d09f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d09/f27/S110d09f27_i13.png,110,0.9,27
S110d1f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i0.png,110,1,27
S110d1f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i1.png,110,1,27
S110d1f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i2.png,110,1,27
S110d1f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i3.png,110,1,27
S110d1f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i4.png,110,1,27
S110d1f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i5.png,110,1,27
S110d1f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i6.png,110,1,27
S110d1f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i7.png,110,1,27
S110d1f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i8.png,110,1,27
S110d1f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i9.png,110,1,27
S110d1f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i10.png,110,1,27
S110d1f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i11.png,110,1,27
S110d1f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i12.png,110,1,27
S110d1f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d1/f27/S110d1f27_i13.png,110,1,27
S110d14f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i0.png,110,1.4,27
S110d14f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i1.png,110,1.4,27
S110d14f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i2.png,110,1.4,27
S110d14f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i3.png,110,1.4,27
S110d14f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i4.png,110,1.4,27
S110d14f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i5.png,110,1.4,27
S110d14f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i6.png,110,1.4,27
S110d14f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i7.png,110,1.4,27
S110d14f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i8.png,110,1.4,27
S110d14f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i9.png,110,1.4,27
S110d14f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i10.png,110,1.4,27
S110d14f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i11.png,110,1.4,27
S110d14f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i12.png,110,1.4,27
S110d14f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d14/f27/S110d14f27_i13.png,110,1.4,27
S110d18f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i0.png,110,1.8,27
S110d18f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i1.png,110,1.8,27
S110d18f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i2.png,110,1.8,27
S110d18f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i3.png,110,1.8,27
S110d18f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i4.png,110,1.8,27
S110d18f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i5.png,110,1.8,27
S110d18f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i6.png,110,1.8,27
S110d18f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i7.png,110,1.8,27
S110d18f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i8.png,110,1.8,27
S110d18f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i9.png,110,1.8,27
S110d18f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i10.png,110,1.8,27
S110d18f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i11.png,110,1.8,27
S110d18f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i12.png,110,1.8,27
S110d18f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d18/f27/S110d18f27_i13.png,110,1.8,27
S110d35f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i0.png,110,3.5,27
S110d35f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i1.png,110,3.5,27
S110d35f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i2.png,110,3.5,27
S110d35f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i3.png,110,3.5,27
S110d35f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i4.png,110,3.5,27
S110d35f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i5.png,110,3.5,27
S110d35f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i6.png,110,3.5,27
S110d35f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i7.png,110,3.5,27
S110d35f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i8.png,110,3.5,27
S110d35f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i9.png,110,3.5,27
S110d35f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i10.png,110,3.5,27
S110d35f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i11.png,110,3.5,27
S110d35f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i12.png,110,3.5,27
S110d35f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d35/f27/S110d35f27_i13.png,110,3.5,27
S110d4f27_i0,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i0.png,110,4,27
S110d4f27_i1,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i1.png,110,4,27
S110d4f27_i2,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i2.png,110,4,27
S110d4f27_i3,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i3.png,110,4,27
S110d4f27_i4,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i4.png,110,4,27
S110d4f27_i5,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i5.png,110,4,27
S110d4f27_i6,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i6.png,110,4,27
S110d4f27_i7,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i7.png,110,4,27
S110d4f27_i8,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i8.png,110,4,27
S110d4f27_i9,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i9.png,110,4,27
S110d4f27_i10,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i10.png,110,4,27
S110d4f27_i11,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i11.png,110,4,27
S110d4f27_i12,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i12.png,110,4,27
S110d4f27_i13,/mnt/homeGPU/isalinas/data/images/S110/d4/f27/S110d4f27_i13.png,110,4,27
S115d05f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i0.png,115,0.5,27
S115d05f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i1.png,115,0.5,27
S115d05f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i2.png,115,0.5,27
S115d05f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i3.png,115,0.5,27
S115d05f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i4.png,115,0.5,27
S115d05f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i5.png,115,0.5,27
S115d05f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i6.png,115,0.5,27
S115d05f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i7.png,115,0.5,27
S115d05f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i8.png,115,0.5,27
S115d05f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i9.png,115,0.5,27
S115d05f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i10.png,115,0.5,27
S115d05f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i11.png,115,0.5,27
S115d05f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i12.png,115,0.5,27
S115d05f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d05/f27/S115d05f27_i13.png,115,0.5,27
S115d07f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i0.png,115,0.7,27
S115d07f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i1.png,115,0.7,27
S115d07f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i2.png,115,0.7,27
S115d07f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i3.png,115,0.7,27
S115d07f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i4.png,115,0.7,27
S115d07f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i5.png,115,0.7,27
S115d07f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i6.png,115,0.7,27
S115d07f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i7.png,115,0.7,27
S115d07f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i8.png,115,0.7,27
S115d07f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i9.png,115,0.7,27
S115d07f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i10.png,115,0.7,27
S115d07f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i11.png,115,0.7,27
S115d07f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i12.png,115,0.7,27
S115d07f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d07/f27/S115d07f27_i13.png,115,0.7,27
S115d09f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i0.png,115,0.9,27
S115d09f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i1.png,115,0.9,27
S115d09f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i2.png,115,0.9,27
S115d09f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i3.png,115,0.9,27
S115d09f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i4.png,115,0.9,27
S115d09f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i5.png,115,0.9,27
S115d09f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i6.png,115,0.9,27
S115d09f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i7.png,115,0.9,27
S115d09f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i8.png,115,0.9,27
S115d09f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i9.png,115,0.9,27
S115d09f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i10.png,115,0.9,27
S115d09f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i11.png,115,0.9,27
S115d09f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i12.png,115,0.9,27
S115d09f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d09/f27/S115d09f27_i13.png,115,0.9,27
S115d1f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i0.png,115,1,27
S115d1f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i1.png,115,1,27
S115d1f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i2.png,115,1,27
S115d1f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i3.png,115,1,27
S115d1f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i4.png,115,1,27
S115d1f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i5.png,115,1,27
S115d1f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i6.png,115,1,27
S115d1f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i7.png,115,1,27
S115d1f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i8.png,115,1,27
S115d1f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i9.png,115,1,27
S115d1f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i10.png,115,1,27
S115d1f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i11.png,115,1,27
S115d1f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i12.png,115,1,27
S115d1f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d1/f27/S115d1f27_i13.png,115,1,27
S115d14f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i0.png,115,1.4,27
S115d14f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i1.png,115,1.4,27
S115d14f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i2.png,115,1.4,27
S115d14f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i3.png,115,1.4,27
S115d14f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i4.png,115,1.4,27
S115d14f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i5.png,115,1.4,27
S115d14f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i6.png,115,1.4,27
S115d14f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i7.png,115,1.4,27
S115d14f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i8.png,115,1.4,27
S115d14f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i9.png,115,1.4,27
S115d14f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i10.png,115,1.4,27
S115d14f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i11.png,115,1.4,27
S115d14f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i12.png,115,1.4,27
S115d14f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d14/f27/S115d14f27_i13.png,115,1.4,27
S115d18f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i0.png,115,1.8,27
S115d18f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i1.png,115,1.8,27
S115d18f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i2.png,115,1.8,27
S115d18f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i3.png,115,1.8,27
S115d18f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i4.png,115,1.8,27
S115d18f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i5.png,115,1.8,27
S115d18f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i6.png,115,1.8,27
S115d18f27_i7,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i7.png,115,1.8,27
S115d18f27_i8,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i8.png,115,1.8,27
S115d18f27_i9,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i9.png,115,1.8,27
S115d18f27_i10,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i10.png,115,1.8,27
S115d18f27_i11,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i11.png,115,1.8,27
S115d18f27_i12,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i12.png,115,1.8,27
S115d18f27_i13,/mnt/homeGPU/isalinas/data/images/S115/d18/f27/S115d18f27_i13.png,115,1.8,27
S115d35f27_i0,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i0.png,115,3.5,27
S115d35f27_i1,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i1.png,115,3.5,27
S115d35f27_i2,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i2.png,115,3.5,27
S115d35f27_i3,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i3.png,115,3.5,27
S115d35f27_i4,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i4.png,115,3.5,27
S115d35f27_i5,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i5.png,115,3.5,27
S115d35f27_i6,/mnt/homeGPU/isalinas/data/images/S115/d35/f27/S115d35f27_i6.png,115,3.5,27
